chr2L	73999	74151	chr2R	13357069	13357249	2	0	2147483647	102	192	1.29e-06	1.57e-06	5.89	5.8
chr2L	8042241	8043006	chr2R	15187560	15188127	2	0	2147483647	63	142	2.67e-07	3.56e-07	6.57	6.45
chr2L	8540467	8541231	chr2R	18024345	18024666	2	0	2147483647	12	199	1.77e-08	2.79e-08	7.75	7.56
chr2L	11965529	11965680	chr2R	14689660	14690032	2	0	2147483647	1	478	0	0	1000	1000
chr2L	15746485	15746973	chr2R	7781664	7782139	3	0	2147483647	125	67	5.15e-11	1.11e-10	10.29	9.96
chr2L	15762548	15762867	chr2R	3416589	3416945	2	0	2147483647	514	484	0.000208	0.000214	3.68	3.67
chr2L	16325913	16326205	chr2R	4458361	4458676	2	0	2147483647	843	31	2.25e-06	2.67e-06	5.65	5.57
chr2L	16325913	16326205	chr2R	5174343	5174552	2	0	2147483647	843	183	8e-05	8.39e-05	4.1	4.08
chr2L	17348289	17348447	chr2R	14515877	14516697	4	0	2147483647	56	391	3.93e-13	9.99e-13	12.41	12
chr2L	17371452	17371848	chr2R	14515877	14516697	2	0	2147483647	53	391	1.43e-06	1.74e-06	5.84	5.76
chr2L	17373536	17374023	chr2R	14515877	14516697	3	0	2147483647	94	391	4.47e-09	7.65e-09	8.35	8.12
chr2L	17374251	17374542	chr2R	14515877	14516697	19	0	2147483647	131	391	1.07e-63	4.9e-63	62.97	62.31
chr2L	17383886	17384271	chr2R	14515877	14516697	9	0	2147483647	538	391	3.34e-22	1.19e-21	21.48	20.92
chr2L	17384624	17384864	chr2R	14515877	14516697	15	0	2147483647	410	391	3.01e-41	1.31e-40	40.52	39.88
chr2L	17389212	17389492	chr2R	14515877	14516697	6	0	2147483647	859	391	5.86e-13	1.47e-12	12.23	11.83
chr2L	17427976	17428340	chr2R	14515877	14516697	8	0	2147483647	3173	391	2.55e-13	6.57e-13	12.59	12.18
chr2L	17473452	17473772	chr2R	14515877	14516697	2	0	2147483647	42	391	8.95e-07	1.12e-06	6.05	5.95
chr2L	18484262	18484502	chr2R	4332098	4332461	2	0	2147483647	105	1212	5.43e-05	5.75e-05	4.27	4.24
chr2R	18956	19489	chr2R	75422	75703	4	1	56340	72	23	1.02e-17	3.23e-17	16.99	16.49
chr2R	18956	19489	chr2R	130220	130511	2	1	111143	72	111	2.13e-07	2.88e-07	6.67	6.54
chr2R	46847	47024	chr2R	80336	80571	2	1	33518	7	60	5.07e-10	9.81e-10	9.29	9.01
chr2R	75422	75703	chr2R	148383	149439	3	1	73348	23	292	2.46e-11	5.47e-11	10.61	10.26
chr2R	128507	128668	chr2R	1225712	1226109	2	1	1097323	24	71	9.36e-09	1.53e-08	8.03	7.82
chr2R	130220	130511	chr2R	616388	616575	2	1	486116	111	4	5e-10	9.67e-10	9.3	9.01
chr2R	140308	140638	chr2R	148383	149439	2	1	8438	59	292	9.91e-07	1.23e-06	6	5.91
chr2R	148383	149439	chr2R	402951	403123	2	1	254126	292	104	3.1e-06	3.63e-06	5.51	5.44
chr2R	148383	149439	chr2R	1614516	1614944	3	1	1465819	292	1191	3.82e-06	4.43e-06	5.42	5.35
chr2R	402951	403123	chr2R	1138391	1138603	2	1	735460	104	13	5.7e-09	9.61e-09	8.24	8.02
chr2R	403808	404117	chr2R	429390	429585	2	1	25525	0	43	0	0	1000	1000
chr2R	470491	471067	chr2R	544039	545193	2	1	73837	11	151	8.5e-09	1.4e-08	8.07	7.86
chr2R	471334	471605	chr2R	544039	545193	4	1	73146	34	151	1.08e-15	3.16e-15	14.97	14.5
chr2R	471334	471605	chr2R	545513	546223	2	1	74398	34	89	3e-08	4.56e-08	7.52	7.34
chr2R	482721	482963	chr2R	507604	508062	2	1	24991	0	52	0	0	1000	1000
chr2R	482721	482963	chr2R	559249	559503	2	1	76534	0	74	0	0	1000	1000
chr2R	484382	484598	chr2R	1209042	1210127	2	1	725094	30	129	4.9e-08	7.23e-08	7.31	7.14
chr2R	496119	496284	chr2R	507604	508062	2	1	11631	41	52	1.48e-08	2.35e-08	7.83	7.63
chr2R	496119	496284	chr2R	640364	641027	2	1	144494	41	65	2.33e-08	3.59e-08	7.63	7.44
chr2R	507604	508062	chr2R	640364	641027	2	1	132862	52	65	3.76e-08	5.65e-08	7.42	7.25
chr2R	544039	545193	chr2R	616388	616575	2	1	71865	151	4	9.28e-10	1.74e-09	9.03	8.76
chr2R	544039	545193	chr2R	632748	632910	2	1	88213	151	57	2.47e-07	3.31e-07	6.61	6.48
chr2R	544039	545193	chr2R	671155	671572	2	1	126747	151	60	2.73e-07	3.64e-07	6.56	6.44
chr2R	544039	545193	chr2R	827829	828405	2	1	283501	151	28	5.84e-08	8.54e-08	7.23	7.07
chr2R	545513	546223	chr2R	559249	559503	4	1	13508	89	74	3.14e-15	8.99e-15	14.5	14.05
chr2R	560139	560290	chr2R	616388	616575	2	1	56267	17	4	1.11e-11	2.55e-11	10.95	10.59
chr2R	591789	592031	chr2R	616388	616575	2	1	24571	29	4	3.33e-11	7.29e-11	10.48	10.14
chr2R	591789	592031	chr2R	617805	618459	2	1	26222	29	220	1.33e-07	1.85e-07	6.87	6.73
chr2R	616388	616575	chr2R	647226	647772	2	1	31017	4	50	1e-10	2.1e-10	10	9.68
chr2R	616388	616575	chr2R	671155	671572	2	1	54882	4	60	1.45e-10	2.98e-10	9.84	9.53
chr2R	616388	616575	chr2R	1191314	1191962	2	1	575156	4	164	1.09e-09	2.03e-09	8.96	8.69
