chr2R	18956	19489	chr2R	75422	75703	4	1	56340	72	23	1.02e-17	3.23e-17	16.99	16.49
chr2R	75422	75703	chr2R	148383	149439	3	1	73348	23	292	2.46e-11	5.47e-11	10.61	10.26
chr2R	148383	149439	chr2R	1614516	1614944	3	1	1465819	292	1191	3.82e-06	4.43e-06	5.42	5.35
chr2R	471334	471605	chr2R	544039	545193	4	1	73146	34	151	1.08e-15	3.16e-15	14.97	14.5
chr2R	545513	546223	chr2R	559249	559503	4	1	13508	89	74	3.14e-15	8.99e-15	14.5	14.05
chr2R	632748	632910	chr2R	671155	671572	3	1	38534	57	60	3.39e-12	8.08e-12	11.47	11.09
chr2R	820713	821567	chr2R	841824	842256	5	1	20900	108	45	6.29e-20	2.13e-19	19.2	18.67
chr2R	1125647	1125919	chr2R	1138391	1138603	3	1	12714	39	13	8.84e-15	2.48e-14	14.05	13.61
chr2R	1145561	1145880	chr2R	1191314	1191962	3	1	45917	11	164	4.03e-13	1.02e-12	12.39	11.99
chr2R	1191314	1191962	chr2R	1219298	1219457	3	1	27739	164	5	2.44e-14	6.69e-14	13.61	13.17
chr2R	1191314	1191962	chr2R	1231783	1232052	3	1	40279	164	6	4.88e-14	1.31e-13	13.31	12.88
chr2R	1261479	1261685	chr2R	1304024	1304516	3	1	42688	11	418	6.74e-12	1.57e-11	11.17	10.8
chr2R	1264790	1265084	chr2R	1304024	1304516	4	1	39333	145	418	2.47e-11	5.49e-11	10.61	10.26
chr2R	1304024	1304516	chr2R	1585260	1585556	3	1	281138	418	337	2.56e-07	3.43e-07	6.59	6.46
chr2R	1492163	1492440	chr2R	1541104	1541413	3	1	48957	1	268	0	0	1000	1000
chr2R	1496072	1496361	chr2R	1541104	1541413	5	1	45042	169	268	5.53e-15	1.57e-14	14.26	13.8
chr2R	1496072	1496361	chr2R	1564508	1564718	3	1	68396	169	177	2.42e-09	4.3e-09	8.62	8.37
chr2R	1528603	1528848	chr2R	1540219	1540384	3	1	11576	37	0	0	0	1000	1000
chr2R	1540219	1540384	chr2R	1548864	1549418	3	1	8839	0	84	0	0	1000	1000
chr2R	1541104	1541413	chr2R	1548864	1549418	4	1	7882	268	84	4.53e-13	1.15e-12	12.34	11.94
chr2R	1541104	1541413	chr2R	1550148	1550487	3	1	9059	268	72	6.39e-10	1.22e-09	9.19	8.91
chr2R	1541104	1541413	chr2R	1585260	1585556	5	1	44149	268	337	1.79e-13	4.66e-13	12.75	12.33
chr2R	1541104	1541413	chr2R	1641925	1642985	3	1	101196	268	1607	7.22e-06	8.14e-06	5.14	5.09
chr2R	1541104	1541413	chr2R	1645260	1645530	3	1	104136	268	351	7.63e-08	1.1e-07	7.12	6.96
chr2R	1548864	1549418	chr2R	1585260	1585556	3	1	36267	84	337	2.03e-09	3.65e-09	8.69	8.44
chr2R	1559829	1560048	chr2R	1585260	1585556	4	1	25469	0	337	0	0	1000	1000
chr2R	1560639	1560945	chr2R	1579013	1579342	4	1	18385	0	280	0	0	1000	1000
chr2R	1560639	1560945	chr2R	1579522	1579675	3	1	18806	0	113	0	0	1000	1000
chr2R	1560639	1560945	chr2R	1580665	1581099	7	1	20090	0	354	0	0	1000	1000
chr2R	1560639	1560945	chr2R	1585260	1585556	6	1	24616	0	337	0	0	1000	1000
chr2R	1564508	1564718	chr2R	1579013	1579342	9	1	14564	177	280	6.34e-28	2.48e-27	27.2	26.61
chr2R	1564508	1564718	chr2R	1579522	1579675	7	1	14985	177	113	4.89e-24	1.81e-23	23.31	22.74
chr2R	1564508	1564718	chr2R	1580665	1581099	18	1	16269	177	354	2.92e-58	1.33e-57	57.53	56.88
chr2R	1564508	1564718	chr2R	1585260	1585556	10	1	20795	177	337	1.56e-30	6.3e-30	29.81	29.2
chr2R	1564508	1564718	chr2R	1633065	1633413	3	1	68626	177	334	1.89e-08	2.95e-08	7.72	7.53
chr2R	1565261	1565490	chr2R	1579013	1579342	3	1	13802	1	280	0	0	1000	1000
chr2R	1565261	1565490	chr2R	1579522	1579675	4	1	14223	1	113	0	0	1000	1000
chr2R	1565261	1565490	chr2R	1580665	1581099	5	1	15506	1	354	0	0	1000	1000
chr2R	1565261	1565490	chr2R	1585260	1585556	3	1	20032	1	337	0	0	1000	1000
chr2R	1579522	1579675	chr2R	1614516	1614944	3	1	35131	113	1191	2.21e-07	2.98e-07	6.66	6.53
chr2R	1579522	1579675	chr2R	1641925	1642985	4	1	62856	113	1607	1.97e-09	3.54e-09	8.71	8.45
chr2R	1580665	1581099	chr2R	1589530	1589868	4	1	8817	354	51	1.8e-13	4.67e-13	12.75	12.33
chr2R	1580665	1581099	chr2R	1603138	1603488	3	1	22431	354	8	1.39e-12	3.4e-12	11.86	11.47
chr2R	1585260	1585556	chr2R	1596785	1597137	4	1	11553	337	3	0	0	1000	1000
chr2R	1585260	1585556	chr2R	1598595	1598892	7	1	13335	337	2	0	0	1000	1000
chr2R	1585260	1585556	chr2R	1604803	1605264	7	1	19625	337	118	6.4e-22	2.27e-21	21.19	20.64
chr2R	1585260	1585556	chr2R	1606303	1606580	6	1	21033	337	868	2.55e-13	6.57e-13	12.59	12.18
chr2R	1585260	1585556	chr2R	1614516	1614944	3	1	29322	337	1191	5.86e-06	6.66e-06	5.23	5.18
chr2R	1585260	1585556	chr2R	1629033	1629239	6	1	43728	337	8	1.25e-26	4.8e-26	25.9	25.32
chr2R	1585260	1585556	chr2R	1629753	1630539	4	1	44738	337	782	8.97e-09	1.47e-08	8.05	7.83
chr2R	1585260	1585556	chr2R	1633065	1633413	4	1	47831	337	334	2.98e-10	5.93e-10	9.53	9.23
chr2R	1585260	1585556	chr2R	1635343	1635501	4	1	50014	337	0	0	0	1000	1000
chr2R	1585260	1585556	chr2R	1637148	1637559	6	1	51945	337	380	1.77e-15	5.15e-15	14.75	14.29
chr2R	1585260	1585556	chr2R	1641925	1642985	15	1	57047	337	1607	2.89e-33	1.2e-32	32.54	31.92
