chr2L	46586	47609	chr2L	54881	55057	6	1	7871	385	47	1.07e-20	3.69e-20	19.97	19.43
chr2L	46586	47609	chr2L	56118	56383	9	1	9153	385	47	4.13e-32	1.69e-31	31.38	30.77
chr2L	46586	47609	chr2L	59048	59292	9	1	12072	385	6	0	0	1000	1000
chr2L	46586	47609	chr2L	66911	67208	7	1	19962	385	43	1e-24	3.75e-24	24	23.43
chr2L	107982	108358	chr2L	120335	120855	17	1	12425	478	345	2.68e-47	1.19e-46	46.57	45.92
chr2L	107982	108358	chr2L	129030	129350	20	1	21020	478	1	0	0	1000	1000
chr2L	107982	108358	chr2L	131968	132264	5	1	23946	478	0	0	0	1000	1000
chr2L	120335	120855	chr2L	129030	129350	14	1	8595	345	1	0	0	1000	1000
chr2L	129030	129350	chr2L	138821	139232	10	1	9836	1	77	0	0	1000	1000
chr2L	129030	129350	chr2L	143268	143488	7	1	14188	1	230	0	0	1000	1000
chr2L	129030	129350	chr2L	144582	144939	5	1	15570	1	111	0	0	1000	1000
chr2L	129030	129350	chr2L	160992	161596	7	1	32104	1	280	0	0	1000	1000
chr2L	131968	132264	chr2L	143268	143488	5	1	11262	0	230	0	0	1000	1000
chr2L	143268	143488	chr2L	155564	155761	5	1	12284	230	0	0	0	1000	1000
chr2L	143268	143488	chr2L	160992	161596	5	1	17916	230	280	3.27e-14	8.9e-14	13.49	13.05
chr2L	144582	144939	chr2L	160992	161596	6	1	16533	111	280	3.28e-19	1.09e-18	18.48	17.96
chr2L	160992	161596	chr2L	173576	173727	7	1	12357	280	71	4.36e-24	1.61e-23	23.36	22.79
chr2L	278051	278238	chr2L	297824	298066	6	1	19800	7	147	2.03e-29	8.06e-29	28.69	28.09
chr2L	444206	444435	chr2L	490716	491090	6	1	46582	65	652	1.97e-18	6.4e-18	17.71	17.19
chr2L	452801	453396	chr2L	472039	472352	8	1	19097	284	649	6.13e-20	2.08e-19	19.21	18.68
chr2L	452801	453396	chr2L	479482	479813	8	1	26549	284	438	2.6e-21	9.08e-21	20.59	20.04
chr2L	452801	453396	chr2L	490716	491090	8	1	37804	284	652	6.37e-20	2.15e-19	19.2	18.67
chr2L	453377	453584	chr2L	472039	472352	11	1	18715	56	649	1.44e-36	6.08e-36	35.84	35.22
chr2L	472039	472352	chr2L	490716	491090	18	1	18707	649	652	5.72e-43	2.51e-42	42.24	41.6
chr2L	472039	472352	chr2L	492298	492468	5	1	20187	649	0	0	0	1000	1000
chr2L	475581	475749	chr2L	490716	491090	5	1	15238	36	652	1.68e-16	5.1e-16	15.77	15.29
chr2L	479482	479813	chr2L	490716	491090	23	1	11255	438	652	5.33e-61	2.44e-60	60.27	59.61
chr2L	479482	479813	chr2L	492298	492468	6	1	12735	438	0	0	0	1000	1000
chr2L	479482	479813	chr2L	496956	497347	6	1	17504	438	1	0	0	1000	1000
chr2L	479482	479813	chr2L	523354	523957	5	1	44008	438	655	5.88e-11	1.26e-10	10.23	9.9
chr2L	490716	491090	chr2L	499240	499391	19	1	8412	652	12	0	0	1000	1000
chr2L	490716	491090	chr2L	501867	502085	9	1	11073	652	1	0	0	1000	1000
chr2L	490716	491090	chr2L	502850	503249	15	1	12146	652	194	7.16e-43	3.13e-42	42.15	41.5
chr2L	490716	491090	chr2L	509037	509476	6	1	18353	652	23	2.41e-21	8.43e-21	20.62	20.07
chr2L	490716	491090	chr2L	518607	518819	7	1	27810	652	37	1.31e-23	4.81e-23	22.88	22.32
chr2L	490716	491090	chr2L	523354	523957	36	1	32752	652	655	1.88e-95	8.85e-95	94.73	94.05
chr2L	490716	491090	chr2L	552292	552609	7	1	61547	652	439	7.42e-16	2.19e-15	15.13	14.66
chr2L	492298	492468	chr2L	502850	503249	5	1	10666	0	194	0	0	1000	1000
chr2L	492298	492468	chr2L	523354	523957	10	1	31272	0	655	0	0	1000	1000
chr2L	499240	499391	chr2L	523354	523957	7	1	24340	12	655	1.04e-27	4.07e-27	26.98	26.39
chr2L	501867	502085	chr2L	523354	523957	7	1	21679	1	655	0	0	1000	1000
chr2L	523354	523957	chr2L	552292	552609	5	1	28795	655	439	5.95e-11	1.27e-10	10.23	9.89
chr2L	545030	545300	chr2L	559534	560115	14	1	14659	395	154	3.22e-44	1.42e-43	43.49	42.85
chr2L	821377	821728	chr2L	850835	851202	6	1	29466	199	412	1.19e-16	3.64e-16	15.92	15.44
chr2L	821377	821728	chr2L	852743	853060	12	1	31349	199	945	2.71e-31	1.1e-30	30.57	29.96
chr2L	833265	833418	chr2L	852743	853060	5	1	19560	0	945	0	0	1000	1000
chr2L	842632	842908	chr2L	850835	851202	12	1	8248	165	412	1.16e-36	4.89e-36	35.94	35.31
chr2L	842632	842908	chr2L	852743	853060	21	1	10131	165	945	8.36e-61	3.82e-60	60.08	59.42
chr2L	850835	851202	chr2L	863174	863439	5	1	12288	412	73	6.68e-16	1.98e-15	15.17	14.7
chr2L	852743	853060	chr2L	863174	863439	11	1	10405	945	73	2.19e-33	9.09e-33	32.66	32.04
chr2L	852743	853060	chr2L	863758	863928	19	1	10941	945	0	0	0	1000	1000
chr2L	1108165	1108387	chr2L	1118830	1119149	20	1	10713	14	249	0	0	1000	1000
chr2L	1118830	1119149	chr2L	1128739	1128890	15	1	9825	249	42	3.21e-60	1.46e-59	59.49	58.83
chr2L	1118830	1119149	chr2L	1129705	1130115	9	1	10920	249	80	1.32e-31	5.38e-31	30.88	30.27
chr2L	1118830	1119149	chr2L	1150474	1150767	8	1	31631	249	25	3.09e-32	1.27e-31	31.51	30.9
chr2L	1129705	1130115	chr2L	1157718	1158312	6	1	28105	80	490	1.28e-18	4.18e-18	17.89	17.38
chr2L	1157718	1158312	chr2L	1172513	1172798	5	1	14640	490	26	7e-18	2.24e-17	17.15	16.65
