chr1	904222	905330	chr1	937844	938817	9	1	33554	779	631	1e-27	1.23e-25	27	24.91
chr1	904269	905207	chr1	951105	952238	7	1	46933	736	237	2.87e-24	2.03e-22	23.54	21.69
chr1	983914	985050	chr1	1063222	1064461	9	1	79359	1012	853	1.63e-25	1.51e-23	24.79	22.82
chr1	1121854	1122774	chr1	1289837	1292424	6	1	168816	797	678	1.28e-17	2.41e-16	16.89	15.62
chr1	1344622	1345122	chr1	52246439	52247000	5	1	50901847	345	19	2.51e-24	1.8e-22	23.6	21.75
chr1	1348586	1350447	chr1	1371948	1372787	6	1	22851	914	691	3.28e-17	5.51e-16	16.48	15.26
chr1	1943924	1944628	chr1	2046100	2046978	5	1	102263	447	758	1.63e-15	2.12e-14	14.79	13.67
chr1	1959388	1960935	chr1	2046171	2047126	13	1	86487	968	758	3.06e-39	1.22e-36	38.51	35.91
chr1	1959774	1960803	chr1	2044525	2045322	8	1	84635	908	675	1.3e-23	7.94e-22	22.89	21.1
chr1	2194593	2196263	chr1	2381403	2382379	21	1	186463	1154	758	2.69e-65	2.96e-62	64.57	61.53
chr1	2413109	2415161	chr1	2546719	2548679	24	1	133564	1104	1092	1.94e-72	2.68e-69	71.71	68.57
chr1	2443080	2444410	chr1	2547715	2548598	5	1	104411	275	834	2.29e-16	3.29e-15	15.64	14.48
chr1	2631510	2632010	chr1	75065398	75065967	5	1	72433922	15	10	4.13e-33	9.94e-31	32.38	30
chr1	3452108	3453845	chr1	3483307	3485523	17	1	31438	951	576	4.72e-55	3.79e-52	54.33	51.42
chr1	3452824	3454846	chr1	3618308	3620396	12	1	165517	1310	1124	2.9e-32	6.41e-30	31.54	29.19
chr1	3452856	3454788	chr1	3471325	3472534	9	1	18107	1296	333	3.01e-28	3.89e-26	27.52	25.41
chr1	3490882	3492445	chr1	3618587	3620098	8	1	127679	1014	1061	1.19e-21	5.45e-20	20.93	19.26
chr1	3490901	3492038	chr1	3614675	3615676	6	1	123706	974	706	5.47e-17	8.76e-16	16.26	15.06
chr1	3564003	3566214	chr1	3618307	3620090	11	1	54090	814	1081	9.55e-32	1.98e-29	31.02	28.7
chr1	3564977	3565965	chr1	3614403	3616001	9	1	49731	692	808	3.22e-27	3.75e-25	26.49	24.43
chr1	3587752	3589052	chr1	3614461	3615675	6	1	26666	156	750	1.23e-21	5.64e-20	20.91	19.25
chr1	3695356	3696243	chr1	3724079	3725116	5	1	28798	475	776	2.49e-15	3.18e-14	14.6	13.5
chr1	5509580	5510619	chr1	5745369	5746379	7	1	235774	478	597	9.35e-23	4.93e-21	22.03	20.31
chr1	5706064	5706564	chr1	5761128	5761824	6	1	55162	10	20	2.28e-39	9.17e-37	38.64	36.04
chr1	5915882	5916382	chr1	92446858	92447392	5	1	86530993	577	14	5.72e-24	3.78e-22	23.24	21.42
chr1	6108547	6109477	chr1	6171197	6172610	13	1	62891	656	437	1.35e-44	7.13e-42	43.87	41.15
chr1	6245354	6248430	chr1	6342443	6344567	28	1	96613	1409	1136	1.12e-82	2.08e-79	81.95	78.68
chr1	6246141	6247467	chr1	6404383	6405297	5	1	158036	1061	1011	5.24e-13	3.68e-12	12.28	11.43
chr1	6246440	6247366	chr1	6437877	6438687	5	1	191379	960	657	3.67e-14	4.09e-13	13.44	12.39
chr1	6362656	6363765	chr1	6404357	6405245	9	1	41590	494	1016	1.2e-27	1.46e-25	26.92	24.84
chr1	6362988	6363828	chr1	6396678	6397690	5	1	33776	411	288	8.29e-18	1.65e-16	17.08	15.78
chr1	6486136	6487181	chr1	6523132	6524635	10	1	37225	879	701	3.98e-30	6.51e-28	29.4	27.19
chr1	6719761	6720898	chr1	6782892	6784968	9	1	63600	1117	310	4.1e-29	5.84e-27	28.39	26.23
chr1	6726825	6727418	chr1	145891638	145892138	5	1	139164766	145	1538	1.93e-16	2.81e-15	15.71	14.55
